JH,SJ,YZB,LY,DYM,CC1,CC2,YCYE,CCCD,RCY,RCYE,HSL,YCY
北2-丁4-53,198203,6923307,10.65,300,0,0,2699.2,12.0653,35.79,87.07,58.9,35.79
北2-丁4-53,198204,6923307,10.65,300,0,0,2642.9,12.1449,33.89,88.1,61.53,33.89
北2-丁4-53,198205,6923307,9.87,300,0,0,2519.4,12.2243,33.2,81.27,59.15,33.2
北2-丁4-53,198206,6923307,10.14,300,0,0,2915,12.304,37.57,97.17,61.34,37.57
北2-丁4-53,198207,6923307,10.14,300,0,0,2992.8,12.3865,34.31,96.54,64.46,34.31
北2-丁4-53,198208,6923307,9.8,300,0,0,2890.8,12.4666,33.31,93.25,64.28,33.31
北2-丁4-53,198209,6923307,10.12,300,0,0,2701.1,12.543,31.65,90.04,64.84,31.65
北2-丁4-53,198210,6923307,10.1,300,0,0,2887.1,12.6242,33.42,93.13,64.11,33.42
北2-丁4-53,198211,6923307,10.1,300,0,0,2913.4,12.7037,32.24,97.11,66.8,32.24
北2-丁4-53,198212,6923307,10.03,300,0,0,3080.3,12.7861,31.97,99.36,67.82,31.97
北2-丁4-53,198301,6923307,10.03,300,0,0,2930.6,12.8731,32.12,94.54,66.03,32.12
北2-丁4-53,198302,6923307,10.23,300,0,0,2345.4,12.9555,28.47,83.76,66.01,28.47
北2-丁4-53,198303,6923307,10.53,300,0,0,2489.9,13.0449,25.42,80.32,68.35,25.42
北2-丁4-53,198304,6923307,10.31,300,0,0,2710.2,13.1273,28.92,90.34,67.99,28.92
北2-丁4-53,198305,6923307,10.31,300,0,0,2789.7,13.212,29.49,89.99,67.23,29.49
北2-丁4-53,198306,6923307,10.32,300,0,0,2726.7,13.2921,29.5,90.89,67.54,29.5
北2-丁4-53,198307,6923307,10.32,300,0,0,2785.2,13.3719,26.72,89.85,70.26,26.72
北2-丁4-53,198308,6923307,10.32,300,0,0,3055,13.4519,32.68,98.55,66.84,32.68
北2-丁4-53,198309,6923307,10.23,300,0,0,2961.7,13.5281,30.78,98.72,68.82,30.78
北2-丁4-53,198310,6923307,10.23,300,0,0,3115.4,13.608,28.7,100.5,71.45,28.7
北2-丁4-53,198311,6923307,10.38,300,0,0,3055,13.6818,27.52,101.83,72.98,27.52
北2-丁4-53,198312,6923307,10.52,300,0,0,3233.3,13.7578,26.54,104.3,74.55,26.54
北2-丁4-53,198401,6923307,10.52,300,0,0,3370.1,13.8286,26.99,108.71,75.17,26.99
北2-丁4-53,198402,6923307,1,300,0,0,3280.6,13.907,31.99,113.12,71.72,31.99
北2-丁4-53,198403,6923307,11,300,0,0,3151.9,13.9843,24.35,101.67,76.05,24.35
北2-丁4-53,198404,6923307,11,300,0,0,3126,14.0634,26.23,104.2,74.83,26.23
北2-丁4-53,198405,6923307,11,300,0,0,3216,14.1401,24.84,103.74,76.05,24.84
北2-丁4-53,198406,6923307,10,300,0,0,3240.2,14.218,27.21,108.01,74.8,27.21
北2-丁4-53,198407,6923307,10.5,300,0,0,3404,14.2976,25.27,109.81,76.99,25.27
北2-丁4-53,198408,6923307,10.6,300,0,0,3364,14.371,24.84,108.52,77.11,24.84
北2-丁4-53,198409,6923307,10.4,300,0,0,3264.8,14.4466,25.67,108.83,76.41,25.67
北2-丁4-53,198410,6923307,10.4,300,0,0,3474.9,14.5185,24.02,112.09,78.57,24.02
北2-丁4-53,198411,6923307,10.7,300,0,0,4035.2,14.5932,29.76,134.51,77.88,29.76
北2-丁4-53,198412,6923307,10.7,300,0,0,3759.7,14.6678,25.73,121.28,78.79,25.73
北2-丁4-53,198501,6923307,10.5,300,0,0,3953.4,14.7428,27.42,127.53,78.5,27.42
北2-丁4-53,198502,6923307,10.2,300,0,0,3786.4,14.8094,30.85,135.23,77.19,30.85
北2-丁4-53,198503,6923307,10.4,300,0,0,3824,14.8797,30.8,123.35,75.03,30.8
北2-丁4-53,198504,6923307,10.3,300,0,0,3680.8,14.9468,26.69,122.69,78.25,26.69
北2-丁4-53,198505,6923307,10.4,300,0,0,3825.5,15.0131,24.84,123.4,79.87,24.84
北2-丁4-53,198506,6923307,10.5,300,0,0,3649.5,15.0778,23.57,121.65,80.63,23.57
北2-丁4-53,198507,6923307,10.4,300,0,0,3843.8,15.1457,25.05,123.99,79.8,25.05
北2-丁4-53,198508,6923307,10.3,300,0,0,3819.9,15.2113,26.05,123.22,78.86,26.05
北2-丁4-53,198509,6923307,10.5,300,0,0,3760.8,15.2742,23.06,125.36,81.61,23.06
北2-丁4-53,198510,6923307,10.3,300,0,0,3919.5,15.3433,26.96,126.44,78.67,26.96
北2-丁4-53,198511,6923307,10.2,300,0,0,3989,15.4104,25.18,132.97,81.07,25.18
北2-丁4-53,198512,6923307,10.3,300,0,0,3861.4,15.4791,23.16,124.56,81.4,23.16
北2-丁4-53,198601,6923307,10.4,300,0,0,3658.3,15.5396,17.97,118.01,84.77,17.97
北2-丁4-53,198602,6923307,10.4,300,0,0,3216.9,15.5903,16.54,114.89,85.6,16.54
北2-丁4-53,198603,6923307,10.5,300,0,0,3538.3,15.6458,15.62,114.14,86.32,15.62
北2-丁4-53,198604,6923307,10.4,300,0,0,3386.7,15.6985,15.73,112.89,86.07,15.73
北2-丁4-53,198605,6923307,10.4,300,0,0,3650.4,15.7554,15.79,117.75,86.59,15.79
北2-丁4-53,199102,6923307,2.9,648,0,0,2279.7,19.147,19.93,81.42,75.52,19.93
北2-丁4-53,199103,6923307,3.3,569,0,0,2352.8,19.193,18.09,75.9,76.16,18.09
北2-丁4-53,199104,6923307,4.3,431,0,0,2328.1,19.2291,18.59,77.6,76.05,18.59
北2-丁4-53,199105,6923307,4.4,415,0,0,1961.5,19.2679,20.81,89.16,76.66,20.81
北2-丁4-53,199106,6923307,4.3,448,0,0,2399.5,19.3137,27.56,114.26,75.88,27.56
北2-丁4-53,199107,6923307,4.3,448,0,0,1274.7,19.3605,16,63.74,74.9,16
北2-丁4-53,199108,6923307,4.4,411,0,0,1111.5,19.4088,17.59,85.5,79.42,17.59
北2-丁4-53,199109,6923307,5.1,336,0,0,2130.9,19.4618,16.09,71.03,77.35,16.09
北2-丁4-53,199110,6923307,5.3,286,0,0,1390.4,19.522,14.23,63.2,77.49,14.23
北2-丁4-53,199111,6923307,5.2,328,0,0,3312.6,19.5865,25.52,114.23,77.66,25.52
北2-丁4-53,199112,6923307,2.3,773,0,0,3180.4,19.6599,25.25,102.59,75.39,25.25
北2-丁4-53,199201,6923307,3.2,602,0,0,2999.8,19.747,21.97,96.77,77.3,21.97
北2-丁4-53,199202,6923307,3.1,621,0,0,2319.9,19.8239,16.16,80,79.8,16.16
北2-丁4-53,199203,6923307,3.1,621,0,0,2138.5,19.9071,19.18,85.54,77.58,19.18
北2-丁4-53,199204,6923307,3.1,621,0,0,2729.4,19.986,16.2,97.48,83.38,16.2
北2-丁4-53,199205,6923307,3.1,671,0,0,3015.2,20.0678,15.76,97.26,83.79,15.76
北2-丁4-53,199206,6923307,2.5,593,0,0,2717.5,20.1392,15.53,90.58,82.85,15.53
北2-丁4-53,199207,6923307,3.2,600,0,0,2118.3,20.2204,11.83,70.61,83.24,11.83
北2-丁4-53,199208,6923307,3.9,466,0,0,1598.4,20.3026,8.49,55.12,84.6,8.49
北2-丁4-53,199209,6923307,3.6,531,0,0,1936.3,20.3801,9.29,64.54,85.61,9.29
北2-丁4-53,199210,6923307,3.5,546,0,0,2395.5,20.4622,11.76,77.27,84.78,11.76
北2-丁4-53,199211,6923307,3.4,560,0,0,2063.2,20.5385,10.17,68.77,85.21,10.17
北2-丁4-53,199212,6923307,3.4,560,0,0,2172.5,20.6213,11,72.42,84.81,11
北2-丁4-53,199301,6923307,3.4,560,0,0,2176.3,20.7041,10.07,70.2,85.65,10.07
北2-丁4-53,199302,6923307,3.4,560,0,0,1860.4,20.7796,9.45,66.44,85.77,9.45
北2-丁4-53,199303,6923307,3.4,560,0,0,2142.9,20.8656,9.07,69.13,86.88,9.07
北2-丁4-53,199304,6923307,3.4,560,0,0,2060.8,20.9492,10.62,82.43,87.12,10.62
北2-丁4-53,199305,6923307,4.1,477,0,0,4415,21.0343,20.84,142.42,85.37,20.84
北2-丁4-53,199306,6923307,4.1,477,0,0,3077.5,21.1166,15.14,128.23,88.19,15.14
北2-丁4-53,199307,6923307,3.9,593,0,0,4005.3,21.1988,16.08,138.11,88.36,16.08
北2-丁4-53,199308,6923307,3.4,637,0,0,4083.7,21.2805,16.55,131.73,87.44,16.55
北2-丁4-53,199309,6923307,2.7,798,0,0,4110.4,21.3606,16.66,137.01,87.84,16.66
北2-丁4-53,199310,6923307,2.7,806,0,0,4306.7,21.4419,16.37,138.93,88.22,16.37
北2-丁4-53,199311,6923307,2.5,813,0,0,3741,21.5214,16.23,133.61,87.86,16.23
北2-丁4-53,199312,6923307,3.4,644,0,0,4300.2,21.6011,16.42,138.72,88.16,16.42
北2-丁4-53,199401,6923307,3.5,637,0,0,3359.7,21.6821,14.42,139.99,89.7,14.42
北2-丁4-53,199402,6923307,3.5,637,0,0,2959.7,21.7565,12.39,105.7,88.28,12.39
北2-丁4-53,199403,6923307,3.7,752,0,0,3695.8,21.8362,14.01,119.22,88.25,14.01
北2-丁4-53,199404,6923307,4.8,567,0,0,3359.1,21.9137,13.39,111.97,88.04,13.39
北2-丁4-53,199405,6923307,4.1,622,0,0,3562.9,21.9927,13.55,118.76,88.59,13.55
北2-丁4-53,199406,6923307,3.6,653,0,0,3914.9,22.0683,14.81,130.5,88.65,14.81
北2-丁4-53,199407,6923307,3.4,662,0,0,3718.4,22.144,13.31,119.95,88.91,13.31
北2-丁4-53,199408,6923307,3.4,657,0,0,3347.3,22.2156,11.68,107.98,89.19,11.68
北2-丁4-53,199409,6923307,3.2,721,0,0,3277.6,22.2817,12.73,117.06,89.13,12.73
北2-丁4-53,199410,6923307,3,743,0,0,3435.1,22.3507,12.22,110.81,88.97,12.22
北2-丁4-53,199411,6923307,3.2,719,0,0,3348.9,22.4189,12.8,111.63,88.53,12.8
北2-丁4-53,199412,6923307,3.1,727,0,0,3305.7,22.491,12.28,106.64,88.48,12.28
北2-丁4-53,199501,6923307,2.8,813,0,0,2933.1,22.5592,9.5,94.62,89.96,9.5
北2-丁4-53,199502,6923307,3,759,0,0,2693,22.62,9.36,96.18,90.26,9.36
北2-丁4-53,199503,6923307,3.2,700,0,0,3219.5,22.6878,9.25,103.85,91.09,9.25
北2-丁4-53,199504,6923307,6.1,258,0,0,3225.2,22.7533,11.71,111.21,89.47,11.71
北2-丁4-53,199505,6923307,5.5,339,0,0,3239.7,22.8205,10.68,104.51,89.78,10.68
北2-丁4-53,199506,6923307,4.3,503,0,0,3080.6,22.8862,10.37,102.69,89.9,10.37
北2-丁4-53,199507,6923307,4.4,494,0,0,3178.4,22.9568,9.94,102.53,90.31,9.94
北2-丁4-53,199508,6923307,4.2,533,0,0,3589.2,23.0306,11.07,119.64,90.74,11.07
北2-丁4-53,199509,6923307,5,400,0,0,3701.2,23.0972,11.33,123.37,90.82,11.33
北2-丁4-53,199510,6923307,5.2,382,0,0,3795.6,23.1664,12.53,122.44,89.76,12.53
北2-丁4-53,199511,6923307,5.2,375,0,0,3923.7,23.2359,12.34,130.79,90.57,12.34
北2-丁4-55,197806,6923199,9.98,437,0,0,2314.5,8.1575,28.9,77.15,62.54,28.9
北2-丁4-55,197807,6923199,9.71,437,0,0,2308.1,8.2456,28.37,74.45,61.89,28.37
北2-丁4-55,197808,6923199,9.53,437,0,0,2829.9,8.3389,36.46,91.29,60.06,36.46
北2-丁4-55,197809,6923199,10.41,437,0,0,2071,8.4293,20.86,69.03,69.78,20.86
北2-丁4-55,197810,6923199,10.41,437,0,0,1581.2,8.5205,11.34,51.01,77.78,11.34
北2-丁4-55,197811,6923199,9.41,437,0,0,1325.4,8.6111,8.59,44.18,80.55,8.59
北2-丁4-55,197812,6923199,9.41,437,0,0,1440.4,8.7034,10.69,46.46,76.99,10.69
北2-丁4-55,197901,6923199,9.04,437,0,0,1481.7,8.7999,8.46,47.8,82.3,8.46
北2-丁4-55,197902,6923199,9.46,437,0,0,1282.5,8.8833,8.08,45.8,82.35,8.08
北2-丁4-55,197903,6923199,9.46,437,0,0,1485.9,8.9797,9.11,47.93,80.99,9.11
北2-丁4-55,197904,6923199,9.36,437,0,0,1465.1,9.0755,10.76,48.84,77.97,10.76
北2-丁4-55,197905,6923199,9.57,437,0,0,1537,9.1673,8.52,49.58,82.82,8.52
北2-丁4-55,197906,6923199,9.57,437,0,0,1480.9,9.2576,8.16,49.36,83.48,8.16
北2-丁4-55,197907,6923199,10.35,437,0,0,1633.2,9.3514,8.87,52.68,83.17,8.87
北2-丁4-55,197908,6923199,10.52,437,0,0,1760.5,9.4444,8.84,56.79,84.43,8.84
北2-丁4-55,197909,6923199,10.52,437,0,0,1759.6,9.536,8.27,58.65,85.9,8.27
北2-丁4-55,197910,6923199,10.41,437,0,0,1746.1,9.6281,7.76,56.33,86.23,7.76
北2-丁4-55,197911,6923199,10.5,437,0,0,1824.9,9.7164,8.66,60.83,85.76,8.66
北2-丁4-55,197912,6923199,10.65,437,0,0,2118.6,9.8039,9.76,68.34,85.72,9.76
北2-丁4-55,198001,6923199,10.65,437,0,0,1952.1,9.8945,10.55,62.97,83.25,10.55
北2-丁4-55,198002,6923199,10.68,437,0,0,1737.4,9.9797,10.36,59.91,82.72,10.36
北2-丁4-55,198003,6923199,10.93,437,0,0,1856.3,10.0686,10.27,59.88,82.85,10.27
北2-丁4-55,198004,6923199,10.89,437,0,0,1990.5,10.1536,9.07,66.35,86.33,9.07
北2-丁4-55,198005,6923199,10.88,437,0,0,2206,10.2418,9.85,71.16,86.15,9.85
北2-丁4-55,198006,6923199,10.88,437,0,0,2017.9,10.328,9.1,67.26,86.47,9.1
北2-丁4-55,198007,6923199,9.63,437,0,0,1258.6,10.4209,4.86,40.6,88.03,4.86
北2-丁4-55,198008,6923199,10.51,437,0,0,1525.3,10.5118,6.24,49.2,87.32,6.24
北2-丁4-55,198009,6923199,10.51,437,0,0,1917.8,10.5984,7.93,63.93,87.6,7.93
北2-丁4-55,198010,6923199,10.94,437,0,0,1820.3,10.6876,6.71,58.72,88.58,6.71
北2-丁4-55,198011,6923199,11.02,437,0,0,1763,10.7724,6.85,58.77,88.35,6.85
北2-丁4-55,198012,6923199,11.02,437,0,0,1791.2,10.8577,6.68,57.78,88.44,6.68
北2-丁4-55,198101,6923199,10.83,437,0,0,1823.9,10.9429,6.21,58.84,89.45,6.21
北2-丁4-55,198102,6923199,10.69,437,0,0,1716.6,11.0207,6.91,61.31,88.73,6.91
北2-丁4-55,198103,6923199,10.47,437,0,0,1836.9,11.1086,7.25,59.25,87.77,7.25
北2-丁4-55,198104,6923199,10.69,437,0,0,1762,11.1892,6.53,58.73,88.88,6.53
北2-丁4-55,198105,6923199,10.58,437,0,0,1854.4,11.2699,8.26,68.68,87.97,8.26
北2-丁4-55,198106,6923199,10.09,437,0,0,1873.6,11.3524,6.53,62.45,89.54,6.53
北2-丁4-55,198107,6923199,10.09,437,0,0,2008.7,11.4341,6.52,64.8,89.94,6.52
北2-丁4-56,199107,6923138,4.8,392,3,6,1854.3,19.3605,17.3,61.81,72.01,17.3
北2-丁4-56,199108,6923138,4.8,403,3,6,1947.2,19.4088,24.56,114.54,78.55,24.56
北2-丁4-56,199109,6923138,3,616,3,6,3090.9,19.4618,24.9,118.88,79.05,24.9
北2-丁4-56,199110,6923138,5.2,299,3,6,2964.8,19.522,19.68,105.89,81.42,19.68
北2-丁4-56,199111,6923138,4.2,449,3,6,3023.5,19.5865,17.88,104.26,82.85,17.88
北2-丁4-56,199112,6923138,5.8,235,3,6,2643.8,19.6599,16.93,97.92,82.71,16.93
北2-丁4-56,199201,6923138,4.8,213,3,6,3167.4,19.747,18.06,102.17,82.32,18.06
北2-丁4-56,199202,6923138,4.3,426,3,6,2650.4,19.8239,14.47,91.39,84.16,14.47
北2-丁4-56,199203,6923138,4.3,426,3,6,2794.8,19.9071,13.69,90.15,84.81,13.69
北2-丁4-56,199204,6923138,4.3,426,3,6,2832.6,19.986,16.6,94.42,82.42,16.6
北2-丁4-56,199205,6923138,4.3,659,3,6,2993.4,20.0678,16.91,96.56,82.48,16.91
北2-丁4-56,199206,6923138,2.4,710,3,6,2631.4,20.1392,15.62,87.71,82.2,15.62
北2-丁4-56,199207,6923138,2.5,676,3,6,2936.3,20.2204,16.53,94.72,82.55,16.53
北2-丁4-56,199208,6923138,5,326,3,6,2791.7,20.3026,13.62,90.05,84.88,13.62
北2-丁4-56,199209,6923138,4.4,412,3,6,2633.2,20.3801,12.98,87.77,85.21,12.98
北2-丁4-56,199210,6923138,4.5,397,3,6,2807.5,20.4622,13.95,90.56,84.6,13.95
北2-丁4-56,199211,6923138,4.1,453,3,6,2327,20.5385,10.49,77.57,86.48,10.49
北2-丁4-56,199212,6923138,3.3,593,3,6,2388.1,20.6213,12.83,82.35,84.41,12.83
北2-丁4-56,199301,6923138,2.8,672,3,6,2497.2,20.7041,11.48,80.55,85.75,11.48
北2-丁4-56,199302,6923138,3.6,546,3,6,2376.9,20.7796,12.18,84.89,85.66,12.18
北2-丁4-56,199303,6923138,4.1,475,3,6,2464.9,20.8656,10.33,79.51,87.01,10.33
北2-丁4-56,199304,6923138,4.3,432,3,6,2379.9,20.9492,10.2,79.33,87.14,10.2
北2-丁4-56,199305,6923138,3.6,569,3,6,2330.5,21.0343,8.98,75.18,88.05,8.98
北2-丁4-56,199306,6923138,3.8,514,3,6,2223.8,21.1166,9.96,79.42,87.45,9.96
北2-丁4-56,199307,6923138,3,653,3,6,2389.7,21.1988,9.11,77.09,88.18,9.11
北2-丁4-56,199308,6923138,2.6,690,3,6,2320.4,21.2805,8.93,74.85,88.08,8.93
北2-丁4-56,199309,6923138,2.2,776,3,6,2147.4,21.3606,7.84,71.58,89.05,7.84
北2-丁4-56,199310,6923138,2.2,758,3,6,2138.4,21.4419,8.3,73.74,88.74,8.3
北2-丁4-56,199311,6923138,2.6,681,3,6,2476.7,21.5214,9.24,82.56,88.81,9.24
北2-丁4-56,199312,6923138,1.9,813,3,6,2307.4,21.6011,8.15,74.43,89.06,8.15
北2-丁4-56,199401,6923138,1.9,813,3,6,2419.6,21.6821,9.07,78.05,88.37,9.07
北2-丁4-56,199402,6923138,1.9,813,3,6,2476.6,21.7565,10.5,95.25,88.98,10.5
北2-丁4-56,199403,6923138,1.9,813,3,6,2959.5,21.8362,11.25,95.47,88.21,11.25
北2-丁4-56,199404,6923138,5,312,3,6,2748.9,21.9137,11.66,91.63,87.27,11.66
北2-丁4-56,199405,6923138,5.6,247,3,6,2721.5,21.9927,10.36,87.79,88.2,10.36
北2-丁4-56,199406,6923138,5.1,308,3,6,2445.6,22.0683,9.16,81.52,88.76,9.16
北2-丁4-56,199407,6923138,5.4,271,3,6,2354,22.144,8.42,75.94,88.91,8.42
北2-丁4-56,199408,6923138,5.9,198,3,6,2090.8,22.2156,7.42,67.45,89,7.42
北2-丁4-56,199409,6923138,5.9,208,3,6,1859.7,22.2817,6.92,61.99,88.84,6.92
北2-丁4-56,199410,6923138,6.3,143,3,6,1717.9,22.3507,6.12,55.42,88.95,6.12
北2-丁4-56,199411,6923138,6.2,154,3,6,1638.9,22.4189,5.7,54.63,89.57,5.7
北2-丁4-56,199412,6923138,6.4,138,3,6,1610.2,22.491,5.68,53.67,89.42,5.68
北2-丁4-56,199501,6923138,6.6,97,3,6,1602.8,22.5592,5.44,51.7,89.47,5.44
北2-丁4-56,199502,6923138,6.6,930,3,6,1437.5,22.62,5.73,51.34,88.85,5.73
北2-丁4-56,199503,6923138,6.6,930,3,6,2453.8,22.6878,8.4,84.61,90.07,8.4
北2-丁4-58,199104,6923011,2.5,780,3,6,1823.7,19.2291,21.15,60.79,65.21,21.15
北2-丁4-58,199105,6923011,2.3,832,3,6,1681.8,19.2679,17.55,54.25,67.65,17.55
北2-丁4-58,199106,6923011,2.3,832,3,6,1375.8,19.3137,15.4,49.14,68.65,15.4
北2-丁4-58,199107,6923011,2.4,828,3,6,1253.6,19.3605,12.71,46.43,72.63,12.71
北2-丁4-58,199108,6923011,2.4,802,3,6,1299.2,19.4088,12.01,43.31,72.26,12.01
北2-丁4-58,199109,6923011,2.3,839,3,6,1195.9,19.4618,11.16,44.29,74.81,11.16
北2-丁4-58,199110,6923011,2.5,764,3,6,1403.6,19.522,10.66,45.28,76.45,10.66
北2-丁4-58,199111,6923011,2.7,759,3,6,1279.7,19.5865,9.95,44.13,77.46,9.95
北2-丁4-58,199112,6923011,2.7,722,3,6,1340.3,19.6599,9.91,43.24,77.07,9.91
北2-丁4-58,199201,6923011,1.8,891,3,6,1556.5,19.747,12.03,50.21,76.04,12.03
北2-丁4-58,199202,6923011,7.1,40,3,6,1434,19.8239,11.61,49.45,76.51,11.61
北2-丁4-58,199203,6923011,7.1,40,3,6,1461.8,19.9071,11.95,47.15,74.67,11.95
北2-丁4-58,199204,6923011,7.1,40,3,6,779.7,19.986,6.86,25.99,73.61,6.86
北2-丁4-58,199205,6923011,1,89,3,6,1061.2,20.0678,8.57,34.23,74.97,8.57
北2-丁4-58,199206,6923011,6.2,190,3,6,288.2,20.1392,2.37,11.08,78.66,2.37
北2-丁4-58,199207,6923011,6.1,164,3,6,1710.5,20.2204,11.9,63.35,81.22,11.9
北2-丁4-58,199208,6923011,2.2,782,3,6,3435.9,20.3026,14.65,110.84,86.78,14.65
北2-丁4-58,199209,6923011,2.3,755,3,6,3114,20.3801,16.23,103.8,84.36,16.23
北2-丁4-58,199210,6923011,1.8,866,3,6,2786.9,20.4622,17.01,89.9,81.08,17.01
北2-丁4-58,199211,6923011,2.2,799,3,6,1913.3,20.5385,12.51,70.86,82.34,12.51
北2-丁4-58,199212,6923011,2.5,733,3,6,2392.9,20.6213,13.45,77.19,82.58,13.45
北2-丁4-58,199301,6923011,2.4,755,3,6,2369.5,20.7041,13.81,76.44,81.94,13.81
北2-丁4-58,199302,6923011,2.3,778,3,6,2126.2,20.7796,11.9,75.94,84.33,11.9
北2-丁4-58,199303,6923011,2.3,803,3,6,2115.5,20.8656,8.62,68.24,87.37,8.62
北2-丁4-58,199304,6923011,2.8,690,3,6,1891.1,20.9492,7.64,65.21,88.28,7.64
北2-丁4-58,199305,6923011,2.8,690,3,6,1979,21.0343,8.9,63.84,86.05,8.9
北2-丁4-58,199306,6923011,2.8,690,3,6,1498.3,21.1166,7.84,49.94,84.31,7.84
北2-丁4-58,199307,6923011,2.8,690,3,6,1860.6,21.1988,9.88,60.02,83.53,9.88
北2-丁4-58,199308,6923011,2.8,690,3,6,2194.2,21.2805,9.14,70.78,87.09,9.14
北2-丁4-58,199309,6923011,2.8,690,3,6,2033.4,21.3606,7.98,67.78,88.23,7.98
北2-丁4-58,199310,6923011,2.8,690,3,6,1951.5,21.4419,6.85,62.95,89.12,6.85
北2-丁4-58,199311,6923011,2.8,690,3,6,1885,21.5214,6.78,62.83,89.21,6.78
北2-丁4-58,199312,6923011,2.8,690,3,6,2104.4,21.6011,7.47,67.88,88.99,7.47
北2-丁4-58,199401,6923011,2.8,690,3,6,2056.7,21.6821,7.38,66.35,88.88,7.38
北2-丁4-58,199402,6923011,2.8,690,3,6,1810.8,21.7565,8.15,64.67,87.4,8.15
北2-丁4-58,199403,6923011,2.8,690,3,6,1834.3,21.8362,6.68,59.17,88.72,6.68
北2-丁4-58,199404,6923011,2.8,690,3,6,1224.3,21.9137,6.5,58.3,88.85,6.5
北2-丁4-58,199405,6923011,5.2,314,3,6,1037.2,21.9927,5.92,74.09,92.01,5.92
北2-丁4-58,199406,6923011,5.2,315,3,6,2461.5,22.0683,7.61,82.05,90.72,7.61
北2-丁4-58,199407,6923011,1.9,871,3,6,1847.8,22.144,5.86,59.61,90.17,5.86
北2-丁4-59,199302,6922948,2.8,649,3,6,1283.9,20.7796,27.81,85.59,67.51,27.81
北2-丁4-59,199303,6922948,2.8,649,3,6,2628.8,20.8656,29.37,84.8,65.37,29.37
北2-丁4-59,199304,6922948,2.7,678,3,6,2579.8,20.9492,26.38,85.99,69.33,26.38
北2-丁4-59,199305,6922948,2.8,662,3,6,2491.9,21.0343,22.79,80.38,71.64,22.79
北2-丁4-59,199306,6922948,4.1,425,3,6,2492.2,21.1166,22.82,83.07,72.53,22.82
北2-丁4-59,199307,6922948,4.9,357,3,6,2445.6,21.1988,20.12,78.89,74.5,20.12
北2-丁4-59,199308,6922948,4.9,357,3,6,2094.8,21.2805,17.85,67.57,73.58,17.85
北2-丁4-59,199309,6922948,4.9,357,3,6,1823.2,21.3606,15.08,60.77,75.18,15.08
北2-丁4-59,199310,6922948,4.9,357,3,6,1982.2,21.4419,14.83,63.94,76.81,14.83
北2-丁4-59,199311,6922948,5.4,286,3,6,1906.7,21.5214,14.51,63.56,77.16,14.51
北2-丁4-59,199312,6922948,5.8,635,3,6,2002.7,21.6011,15.25,64.6,76.39,15.25
北2-丁4-59,199401,6922948,5.3,308,3,6,1963,21.6821,14.15,63.32,77.65,14.15
北2-丁4-59,199402,6922948,5.8,220,3,6,1686.6,21.7565,13.24,60.24,78.03,13.24
北2-丁4-59,199403,6922948,5.2,307,3,6,1273.1,21.8362,10.88,50.92,78.63,10.88
北2-丁4-59,199404,6922948,4.1,476,3,6,4136.8,21.9137,21.91,137.89,84.11,21.91
北2-丁4-59,199405,6922948,4.1,476,3,6,2434.4,21.9927,14.08,83.94,83.23,14.08
北2-丁4-59,199406,6922948,1.9,890,3,6,2809,22.0683,13.52,93.63,85.56,13.52
北2-丁4-59,199407,6922948,3,883,3,6,2539.8,22.144,13.38,81.93,83.66,13.38
北2-丁4-59,199408,6922948,2.4,686,3,6,2206.8,22.2156,12.55,71.19,82.38,12.55
北2-丁4-59,199409,6922948,2.6,719,3,6,1952.7,22.2817,11.47,65.09,82.37,11.47
北2-丁4-59,199410,6922948,3.1,622,3,6,1710.2,22.3507,10.49,61.08,82.82,10.49
北2-丁4-59,199411,6922948,3.3,600,3,6,2030.4,22.4189,12.01,67.68,82.25,12.01
北2-丁4-59,199412,6922948,2.4,761,3,6,2233.7,22.491,12.53,74.46,83.18,12.53
北2-丁4-59,199501,6922948,2.2,784,3,6,2241.4,22.5592,10.53,72.3,85.44,10.53
北2-丁4-59,199502,6922948,2,827,3,6,1975.1,22.62,9.92,70.54,85.93,9.92
北2-丁4-59,199503,6922948,2.7,684,3,6,2242.8,22.6878,10.31,72.35,85.75,10.31
北2-丁4-59,199504,6922948,2.3,770,3,6,2170.7,22.7533,8.76,77.53,88.7,8.76
北2-丁4-59,199505,6922948,2.4,746,3,6,2712.7,22.8205,10.68,87.51,87.8,10.68
北2-丁4-59,199506,6922948,2.6,688,3,6,2498.2,22.8862,9.04,83.27,89.14,9.04
北2-丁4-59,199507,6922948,2.2,791,3,6,3735.4,22.9568,13.09,120.5,89.14,13.09
北2-丁4-59,199508,6922948,2.5,713,3,6,3651.5,23.0306,13.01,117.79,88.95,13.01
北2-丁4-59,199509,6922948,2.2,772,3,6,3469.8,23.0972,11.36,115.66,90.18,11.36
北2-丁4-59,199510,6922948,3.5,593,3,6,3422.3,23.1664,11.07,118.01,90.62,11.07
北2-丁4-59,199511,6922948,2.1,840,3,6,4032.7,23.2359,15.92,161.31,90.13,15.92
北2-丁4-59,199512,6922948,2.7,653,3,6,5262.9,23.3065,19.07,169.77,88.77,19.07
北2-丁4-59,199601,6922948,2.4,743,3,6,4644.4,23.3724,17.77,149.82,88.14,17.77
北2-丁4-59,199602,6922948,3.1,606,3,6,3944.1,23.4295,15.89,136,88.32,15.89
北2-丁4-59,199603,6922948,4.4,422,3,6,3805.9,23.4919,15.51,135.93,88.59,15.51
